종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"214150","클래시스","KOSDAQ","의료·정밀기기","52500","-1500","-2.78","3424872097500"
"466100","클로봇","KOSDAQ","IT 서비스","48950","-1850","-3.64","1223365204050"
"237880","클리오","KOSDAQ","화학","11720","-210","-1.76","211796257160"
"139670","키네마스터","KOSDAQ","IT 서비스","1893","-77","-3.91","26726907330"
"475430","키스트론","KOSDAQ","전기·전자","4320","-40","-0.92","77103835200"
"487720","키움제10호스팩","KOSDAQ","금융","2085","5","0.24","8819550000"
"489480","키움제11호스팩","KOSDAQ","금융","2060","0","0.00","13596000000"
"466690","키움히어로제1호스팩","KOSDAQ","금융","2035","-5","-0.25","10368325000"
"054780","키이스트","KOSDAQ","오락·문화","2710","55","2.07","53272619030"
"256940","킵스파마","KOSDAQ","제약","7840","-370","-4.51","157412672480"
"219130","타이거일렉","KOSDAQ","전기·전자","28750","-600","-2.04","181535837500"
"336680","탑런토탈솔루션","KOSDAQ","전기·전자","3575","-95","-2.59","139945369850"
"360070","탑머티리얼","KOSDAQ","전기·전자","18020","200","1.12","147422394860"
"065130","탑엔지니어링","KOSDAQ","기계·장비","3000","-70","-2.28","48012000000"
"134580","탑코미디어","KOSDAQ","IT 서비스","1750","-13","-0.74","86264760750"
"023160","태광","KOSDAQ","금속","34800","150","0.43","900180021600"
"323280","태성","KOSDAQ","기계·장비","55400","-2600","-4.48","1691804092000"
"053620","태양","KOSDAQ","금속","7010","-140","-1.96","60286000000"
"044490","태웅","KOSDAQ","금속","46900","-50","-0.11","938346168900"
"124560","태웅로직스","KOSDAQ","운송·창고","2790","-135","-4.62","108031062690"
"191420","테고사이언스","KOSDAQ","제약","12690","-310","-2.38","102901103460"
"950250","테라뷰","KOSDAQ","금융","6860","-240","-3.38","243651634660"
"073640","테라사이언스","KOSDAQ","금속","654","0","0.00","69571715580"
"066700","테라젠이텍스","KOSDAQ","제약","2805","-15","-0.53","104212414680"
"095610","테스","KOSDAQ","기계·장비","56600","-4300","-7.06","1095776000000"
"064520","테크엘","KOSDAQ","전기·전자","1710","12","0.71","38220316020"
"089030","테크윙","KOSDAQ","기계·장비","48900","-3100","-5.96","1811923240500"
"054450","텔레칩스","KOSDAQ","전기·전자","12230","-340","-2.70","185213969590"
"200230","텔콘RF제약","KOSDAQ","제약","850","-6","-0.70","58245003050"
"393210","토마토시스템","KOSDAQ","IT 서비스","4220","-140","-3.21","65893375680"
"475960","토모큐브","KOSDAQ","의료·정밀기기","54700","-2900","-5.03","732065087800"
"215480","토박스코리아","KOSDAQ","유통","2190","95","4.53","20104200000"
"051360","토비스","KOSDAQ","전기·전자","15290","-510","-3.23","228093819470"
"045340","토탈소프트","KOSDAQ","IT 서비스","6950","-140","-1.97","59478378000"
"108230","톱텍","KOSDAQ","기계·장비","4175","-125","-2.91","158747047875"
"079970","투비소프트","KOSDAQ","IT 서비스","596","0","0.00","7646223464"
"199800","툴젠","KOSDAQ","일반서비스","63500","7400","13.19","571108141500"
"417790","트루엔","KOSDAQ","전기·전자","7430","-140","-1.85","77780145130"
"290090","트윔","KOSDAQ","IT 서비스","5610","-180","-3.11","41739903480"
"026150","특수건설","KOSDAQ","건설","6470","0","0.00","113524761570"
"464280","티디에스팜","KOSDAQ","제약","8880","-70","-0.78","49106400000"
"117730","티로보틱스","KOSDAQ","기계·장비","17500","-810","-4.42","388218495000"
"033830","티비씨","KOSDAQ","오락·문화","600","-4","-0.66","60000000000"
"057680","티사이언티픽","KOSDAQ","IT 서비스","614","-1","-0.16","43746579614"
"204610","티쓰리","KOSDAQ","IT 서비스","2700","-140","-4.93","148504644000"
"125020","티씨머티리얼즈","KOSDAQ","전기·전자","4665","-150","-3.12","163454835750"
"064760","티씨케이","KOSDAQ","비금속","231000","-8000","-3.35","2582445096000"
"246710","티앤알바이오팹","KOSDAQ","제약","2735","-70","-2.50","130101346280"
"340570","티앤엘","KOSDAQ","제약","49800","-2600","-4.96","404774400000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","1710","0","0.00","27227331360"
"277880","티에스아이","KOSDAQ","기계·장비","5080","105","2.11","100803516960"
"131290","티에스이","KOSDAQ","의료·정밀기기","112000","1700","1.54","1238880048000"
"425420","티에프이","KOSDAQ","전기·전자","63000","-6000","-8.70","753524730000"
"484810","티엑스알로보틱스","KOSDAQ","기계·장비","14410","-640","-4.25","222647685150"
"131100","티엔엔터테인먼트","KOSDAQ","오락·문화","1260","-13","-1.02","40630872240"
"356860","티엘비","KOSDAQ","전기·전자","66800","-6300","-8.62","656819684000"
"321550","티움바이오","KOSDAQ","일반서비스","12370","-210","-1.67","359699238980"
"425040","티이엠씨","KOSDAQ","화학","12970","2990","29.96","276638193540"
"241790","티이엠씨씨엔에스","KOSDAQ","기계·장비","7840","340","4.53","78420650560"
"022220","티케이지애강","KOSDAQ","화학","628","9","1.45","32526995612"
"104480","티케이케미칼","KOSDAQ","화학","2405","0","0.00","218603518770"
"081150","티플랙스","KOSDAQ","금속","3440","80","2.38","83483302880"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","2125","5","0.24","23962942875"
"084730","팅크웨어","KOSDAQ","전기·전자","8320","-230","-2.69","92430407680"
"440110","파두","KOSDAQ","전기·전자","49900","-2500","-4.77","2495525796300"
"290560","파라택시스이더리움","KOSDAQ","IT 서비스","1851","79","4.46","41393413230"
"288330","파라택시스코리아","KOSDAQ","제약","519","-2","-0.38","55054882149"
"033540","파라텍","KOSDAQ","기계·장비","1186","-13","-1.08","61964148566"
"388870","파로스아이바이오","KOSDAQ","일반서비스","10000","-410","-3.94","129459320000"
"043200","파루","KOSDAQ","전기·전자","961","47","5.14","40173946715"
"214450","파마리서치","KOSDAQ","제약","303500","-10000","-3.19","3153258168000"
"177830","파버나인","KOSDAQ","전기·전자","2670","-35","-1.29","36028849170"
"037070","파세코","KOSDAQ","전기·전자","8420","-100","-1.17","168400000000"
"150900","파수","KOSDAQ","IT 서비스","3470","15","0.43","40612609340"
"037030","파워넷","KOSDAQ","전기·전자","6200","950","18.10","158180550400"
"047310","파워로직스","KOSDAQ","전기·전자","4555","-200","-4.21","166761989025"
"368770","파이버프로","KOSDAQ","의료·정밀기기","19650","-1450","-6.87","645585521250"
"170790","파이오링크","KOSDAQ","전기·전자","9200","-250","-2.65","58855482000"
"049120","파인디앤씨","KOSDAQ","전기·전자","863","199","29.97","45746179297"
"038950","파인디지털","KOSDAQ","전기·전자","3400","170","5.26","34716601000"
"387570","파인메딕스","KOSDAQ","의료·정밀기기","6860","-40","-0.58","38593674000"
"441270","파인엠텍","KOSDAQ","전기·전자","10040","-420","-4.02","416755861920"
"106240","파인테크닉스","KOSDAQ","전기·전자","2240","-185","-7.63","51225052480"
"131760","파인텍","KOSDAQ","기계·장비","656","-9","-1.35","28491118448"
"065690","파커스","KOSDAQ","화학","1464","-132","-8.27","20568220584"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","241000","-14500","-5.68","1686411237000"
"091700","파트론","KOSDAQ","전기·전자","7940","-460","-5.48","436700000000"
"032800","판타지오","KOSDAQ","오락·문화","320","6","1.91","14706258560"
"318010","팜스빌","KOSDAQ","음식료·담배","3440","-45","-1.29","27276922720"
"027710","팜스토리","KOSDAQ","음식료·담배","1342","35","2.68","149521077200"
"225590","패션플랫폼","KOSDAQ","섬유·의류","880","5","0.57","23440307440"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","520","-15","-2.80","60185782800"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","1604","-14","-0.87","44421297904"
"222110","팬젠","KOSDAQ","제약","5410","-90","-1.64","73003605770"
"271830","팸텍","KOSDAQ","기계·장비","1542","-47","-2.96","45473891484"
"263750","펄어비스","KOSDAQ","IT 서비스","67600","8800","14.97","4343154998000"
"251970","펌텍코리아","KOSDAQ","화학","46000","-1600","-3.36","570400000000"
"187660","페니트리움바이오","KOSDAQ","일반서비스","10400","-870","-7.72","576849031200"
"0015S0","페스카로","KOSDAQ","일반서비스","14830","-720","-4.63","143298285900"
"168360","펨트론","KOSDAQ","기계·장비","19200","-1100","-5.42","408735052800"
"087010","펩트론","KOSDAQ","제약","297500","-5500","-1.82","6936911625000"
"064800","포니링크","KOSDAQ","유통","735","14","1.94","93938364030"
"119500","포메탈","KOSDAQ","금속","3820","-100","-2.55","45256426240"
"389140","포바이포","KOSDAQ","오락·문화","8660","-490","-5.36","123575905100"
"105760","포스뱅크","KOSDAQ","기계·장비","5520","0","0.00","56179176240"
"009520","포스코엠텍","KOSDAQ","금속","17580","260","1.50","732078718740"
"189690","포시에스","KOSDAQ","IT 서비스","1967","52","2.72","53742313023"
"318020","포인트모바일","KOSDAQ","전기·전자","3600","180","5.26","44284579200"
"256630","포인트엔지니어링","KOSDAQ","금속","1005","-1","-0.10","58287057360"
"331380","포커스에이아이","KOSDAQ","전기·전자","2200","-110","-4.76","71305275800"
"208710","포톤","KOSDAQ","전기·전자","2000","9","0.45","26360264000"
"472850","폰드그룹","KOSDAQ","유통","5140","-150","-2.84","295918291280"
"039980","폴라리스AI","KOSDAQ","IT 서비스","1559","-70","-4.30","113462111784"
"041910","폴라리스AI파마","KOSDAQ","제약","7360","-90","-1.21","99371827520"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","1022","-21","-2.01","72542105748"
"041020","폴라리스오피스","KOSDAQ","IT 서비스","4445","-200","-4.31","221029838610"
"114630","폴라리스우노","KOSDAQ","화학","484","-8","-1.63","42566613232"
"290720","푸드나무","KOSDAQ","유통","3040","-5","-0.16","106771311680"
"005670","푸드웰","KOSDAQ","음식료·담배","5910","-80","-1.34","59100000000"
"094940","푸른기술","KOSDAQ","전기·전자","9270","-260","-2.73","77510048220"
"007330","푸른저축은행","KOSDAQ","금융","11400","0","0.00","171943920000"
"093380","풍강","KOSDAQ","금속","2595","-10","-0.38","25636817235"
"023900","풍국주정","KOSDAQ","음식료·담배","10340","730","7.60","130284000000"
"371950","풍원정밀","KOSDAQ","전기·전자","13210","-860","-6.11","299372259080"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","12390","-450","-3.50","106019123700"
"445180","퓨릿","KOSDAQ","화학","7900","-460","-5.50","135794585200"
"220100","퓨쳐켐","KOSDAQ","제약","19030","-870","-4.37","426793802600"
"035200","프럼파스트","KOSDAQ","화학","3655","85","2.38","35565306450"
"334970","프레스티지바이오로직스","KOSDAQ","제약","2475","10","0.41","192437776575"
"227100","프로브잇","KOSDAQ","부동산","612","0","0.00","14770119384"
"321260","프로이천","KOSDAQ","전기·전자","1584","-49","-3.00","44656261056"
"053610","프로텍","KOSDAQ","기계·장비","52200","-2700","-4.92","574200000000"
"468530","프로티나","KOSDAQ","일반서비스","71200","-5700","-7.41","778890976000"
"303360","프로티아","KOSDAQ","의료·정밀기기","4505","-235","-4.96","58023116075"
"377220","프롬바이오","KOSDAQ","음식료·담배","1296","41","3.27","36689760000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","2195","130","6.30","48179165670"
"053160","프리엠스","KOSDAQ","전기·전자","7130","-350","-4.68","42780000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","7520","10","0.13","28865098880"
"041590","플래스크","KOSDAQ","건설","2370","0","0.00","116064014460"
"367000","플래티어","KOSDAQ","IT 서비스","3950","45","1.15","33133417650"
"075130","플랜티넷","KOSDAQ","IT 서비스","2215","-35","-1.56","36818438800"
"237820","플레이디","KOSDAQ","일반서비스","4720","-60","-1.26","60544100800"
"023770","플레이위드","KOSDAQ","IT 서비스","3110","-10","-0.32","27823599450"
"019570","플루토스","KOSDAQ","금융","378","-11","-2.83","25594395876"
"300080","플리토","KOSDAQ","IT 서비스","11040","-530","-4.58","182220179040"
"033790","피노","KOSDAQ","전기·전자","8330","1080","14.90","566750883930"
"032580","피델릭스","KOSDAQ","전기·전자","1126","12","1.08","37306704064"
"051380","피씨디렉트","KOSDAQ","유통","2185","35","1.63","33518057320"
"241820","피씨엘","KOSDAQ","제약","6040","0","0.00","16803871920"
"452450","피아이이","KOSDAQ","기계·장비","5010","-180","-3.47","180502785000"
"237750","피앤씨테크","KOSDAQ","전기·전자","4670","-85","-1.79","30339122000"
"460940","피앤에스로보틱스","KOSDAQ","의료·정밀기기","7720","-250","-3.14","102332305600"
"319660","피에스케이","KOSDAQ","기계·장비","80000","-2100","-2.56","2317337120000"
"031980","피에스케이홀딩스","KOSDAQ","기계·장비","97800","-1900","-1.91","2108802231000"
"002230","피에스텍","KOSDAQ","의료·정밀기기","9510","350","3.82","183294028200"
"043370","피에이치에이","KOSDAQ","운송장비·부품","12240","-180","-1.45","257040000000"
"239890","피엔에이치테크","KOSDAQ","화학","4825","-195","-3.88","47940017875"
"347740","피엔케이피부임상연구센타","KOSDAQ","일반서비스","2055","0","0.00","61671733680"
"137400","피엔티","KOSDAQ","기계·장비","49350","-1350","-2.66","1169137426800"
"257370","피엔티엠에스","KOSDAQ","기계·장비","3430","-5","-0.15","42891673230"
"147760","피엠티","KOSDAQ","의료·정밀기기","3455","-245","-6.62","37382637030"
"128660","피제이메탈","KOSDAQ","금속","3075","-25","-0.81","76270359675"
"006140","피제이전자","KOSDAQ","의료·정밀기기","6400","-190","-2.88","96000000000"
"376180","피코그램","KOSDAQ","기타제조","2750","-55","-1.96","51042854500"
"304840","피플바이오","KOSDAQ","제약","678","-46","-6.35","14392794858"
"087600","픽셀플러스","KOSDAQ","전기·전자","6110","-230","-3.63","49897669380"
"291810","핀텔","KOSDAQ","IT 서비스","2095","-5","-0.24","23817451640"
"378340","필에너지","KOSDAQ","기계·장비","14420","-80","-0.55","309494758440"
"161580","필옵틱스","KOSDAQ","기계·장비","37900","-1600","-4.05","886964111300"
"347770","핌스","KOSDAQ","전기·전자","1890","60","3.28","43199809380"
"163730","핑거","KOSDAQ","IT 서비스","9650","-320","-3.21","90773381200"
"417180","핑거스토리","KOSDAQ","IT 서비스","1553","-22","-1.40","27253011519"
"469880","하나30호스팩","KOSDAQ","금융","2080","5","0.24","15194400000"
"469900","하나31호스팩","KOSDAQ","금융","2075","0","0.00","11630375000"
"475240","하나32호스팩","KOSDAQ","금융","2115","0","0.00","6768000000"
"475250","하나33호스팩","KOSDAQ","금융","2100","-10","-0.47","7770000000"
"484130","하나34호스팩","KOSDAQ","금융","2075","-15","-0.72","9379000000"
"0041L0","하나35호스팩","KOSDAQ","금융","2005","0","0.00","12090150000"
"0101C0","하나36호스팩","KOSDAQ","금융","2005","0","0.00","15518700000"
"299030","하나기술","KOSDAQ","기계·장비","26500","-800","-2.93","211865115000"
"067310","하나마이크론","KOSDAQ","전기·전자","29300","-1800","-5.79","1946502311800"
"166090","하나머티리얼즈","KOSDAQ","전기·전자","60000","-3400","-5.36","1186660440000"
"136480","하림","KOSDAQ","음식료·담배","3230","10","0.31","343057337460"
"003380","하림지주","KOSDAQ","금융","13810","-1040","-7.00","1546797626010"
"450330","하스","KOSDAQ","제약","6820","120","1.79","55834269260"
"101670","하이드로리튬","KOSDAQ","금속","2035","95","4.90","115541575545"
"365590","하이딥","KOSDAQ","전기·전자","2035","-75","-3.55","62996725770"
"149980","하이로닉","KOSDAQ","의료·정밀기기","5090","0","0.00","107879307670"
"013030","하이록코리아","KOSDAQ","금속","35650","-1400","-3.78","419534333600"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","16000","-1160","-6.76","239073792000"
"160190","하이젠알앤엠","KOSDAQ","전기·전자","35800","-2000","-5.29","1105790400000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","2710","0","0.00","50678520310"
"106190","하이텍팜","KOSDAQ","제약","22300","-2700","-10.80","237119757900"
"065650","하이퍼코퍼레이션","KOSDAQ","유통","1860","-68","-3.53","40719073500"
"066130","하츠","KOSDAQ","전기·전자","4250","-40","-0.93","54400000000"
"004590","한국가구","KOSDAQ","유통","4920","50","1.03","73800000000"
"039340","한국경제TV","KOSDAQ","오락·문화","4970","-40","-0.80","111825000000"
"034950","한국기업평가","KOSDAQ","일반서비스","100000","-300","-0.30","454051400000"
"222980","한국맥널티","KOSDAQ","음식료·담배","2620","35","1.35","28902485460"
"256840","한국비엔씨","KOSDAQ","제약","3790","-125","-3.19","259216617940"
"219750","한국비티비","KOSDAQ","의료·정밀기기","952","-15","-1.55","62286394520"
"025550","한국선재","KOSDAQ","금속","3185","-70","-2.15","81262102740"
"017890","한국알콜","KOSDAQ","화학","10880","-320","-2.86","231455745280"
"080720","한국유니온제약","KOSDAQ","제약","2725","0","0.00","21562456300"
"041460","한국전자인증","KOSDAQ","IT 서비스","3915","-30","-0.76","74385000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2770","0","0.00","23279080000"
"039740","한국정보공학","KOSDAQ","유통","4370","-150","-3.32","35040394890"
"053300","한국정보인증","KOSDAQ","IT 서비스","5710","-160","-2.73","242340171310"
"025770","한국정보통신","KOSDAQ","통신","7880","190","2.47","295060855480"
"458610","한국제12호스팩","KOSDAQ","금융","2090","0","0.00","8840700000"
"464440","한국제13호스팩","KOSDAQ","금융","2085","0","0.00","9007200000"
"479880","한국제15호스팩","KOSDAQ","금융","2055","-5","-0.24","14117850000"
"062970","한국첨단소재","KOSDAQ","전기·전자","2875","-185","-6.05","66294843500"
"023760","한국캐피탈","KOSDAQ","금융","938","-29","-3.00","296041782288"
"054040","한국컴퓨터","KOSDAQ","전기·전자","5090","-80","-1.55","81802866100"
"021650","한국큐빅","KOSDAQ","화학","2215","-35","-1.56","36216497045"
"032300","한국파마","KOSDAQ","제약","11600","-140","-1.19","126517731600"
"037230","한국팩키지","KOSDAQ","종이·목재","3410","785","29.90","101619115070"
"448900","한국피아이엠","KOSDAQ","운송장비·부품","106500","-14500","-11.98","639474670500"
"030520","한글과컴퓨터","KOSDAQ","IT 서비스","19590","-860","-4.21","473681184960"
"052600","한네트","KOSDAQ","통신","3740","55","1.49","43248238000"
"256150","한독크린텍","KOSDAQ","기계·장비","5110","-90","-1.73","42898450000"
"092460","한라IMS","KOSDAQ","운송장비·부품","14620","-610","-4.01","250143521600"
"125490","한라캐스트","KOSDAQ","운송장비·부품","14300","-1170","-7.56","521983633600"
"452190","한빛레이저","KOSDAQ","기계·장비","4070","-70","-1.69","97356666990"
"047080","한빛소프트","KOSDAQ","IT 서비스","1305","-8","-0.61","32393182410"
"452280","한선엔지니어링","KOSDAQ","금속","13310","-310","-2.28","256169850200"
"066980","한성크린텍","KOSDAQ","일반서비스","1355","-53","-3.76","70372094375"
"114810","한솔아이원스","KOSDAQ","기계·장비","13410","-590","-4.21","383434463340"
"070590","한솔인티큐브","KOSDAQ","IT 서비스","1930","-8","-0.41","26787475530"
"042520","한스바이오메드","KOSDAQ","제약","36250","-4850","-11.80","516974553750"
"430690","한싹","KOSDAQ","IT 서비스","3640","-115","-3.06","39658990280"
"078350","한양디지텍","KOSDAQ","전기·전자","29650","-5200","-14.92","451995926300"
"045100","한양이엔지","KOSDAQ","일반서비스","31000","-1900","-5.78","558000000000"
"320000","한울반도체","KOSDAQ","기계·장비","1531","-119","-7.21","51049740550"
"091440","한울소재과학","KOSDAQ","전기·전자","2955","-155","-4.98","93322708995"
"276730","한울앤제주","KOSDAQ","음식료·담배","708","-2","-0.28","15682091676"
"024740","한일단조","KOSDAQ","운송장비·부품","2895","-60","-2.03","95236956855"
"005860","한일사료","KOSDAQ","음식료·담배","3955","230","6.17","155841574175"
"007770","한일화학","KOSDAQ","화학","7810","-60","-0.76","27413100000"
"198940","한주라이트메탈","KOSDAQ","금속","691","1","0.14","26895777798"
"058450","한주에이알티","KOSDAQ","오락·문화","710","50","7.58","14237976480"
"107640","한중엔시에스","KOSDAQ","전기·전자","50700","-700","-1.36","459592762200"
"079170","한창산업","KOSDAQ","금속","6590","160","2.49","34268000000"
"054920","한컴위드","KOSDAQ","IT 서비스","4765","-465","-8.89","134454390965"
"457370","한켐","KOSDAQ","화학","8040","-310","-3.71","64538157360"
"002680","한탑","KOSDAQ","음식료·담배","736","2","0.27","23785164064"
"098070","한텍","KOSDAQ","기계·장비","47300","1400","3.05","526029969300"
"408470","한패스","KOSDAQ","금융","18610","-2090","-10.10","196744920000"
"455310","한화플러스제4호스팩","KOSDAQ","금융","2100","0","0.00","10626000000"
"498390","한화플러스제5호스팩","KOSDAQ","금융","2025","0","0.00","10044000000"
"034810","해성산업","KOSDAQ","금융","7200","-190","-2.57","234409370400"
"03481K","해성산업1우","KOSDAQ","금융","7050","-290","-3.95","9791900100"
"059270","해성에어로보틱스","KOSDAQ","금속","10100","-160","-1.56","112769519900"
"076610","해성옵틱스","KOSDAQ","의료·정밀기기","1562","-77","-4.70","83060037280"
"220180","핸디소프트","KOSDAQ","IT 서비스","1909","-50","-2.55","45683977378"
"900270","헝셩그룹","KOSDAQ","금융","1076","-44","-3.93","26259461504"
"214180","헥토이노베이션","KOSDAQ","IT 서비스","18230","-500","-2.67","236869080410"
"234340","헥토파이낸셜","KOSDAQ","IT 서비스","24650","-1900","-7.16","344376670400"
"084990","헬릭스미스","KOSDAQ","일반서비스","8650","640","7.99","398702694050"
"170030","현대공업","KOSDAQ","운송장비·부품","5500","-140","-2.48","84370000000"
"319400","현대무벡스","KOSDAQ","기계·장비","24850","-950","-3.68","2767694569150"
"048410","현대바이오","KOSDAQ","화학","13850","-170","-1.21","1336602172200"
"052260","현대바이오랜드","KOSDAQ","화학","4100","-90","-2.15","123000000000"
"016790","현대사료","KOSDAQ","음식료·담배","994","0","0.00","187340898626"
"041440","현대에버다임","KOSDAQ","기계·장비","8530","-120","-1.39","152823002320"
"039010","현대에이치티","KOSDAQ","전기·전자","8080","-180","-2.18","69690000000"
"090850","현대이지웰","KOSDAQ","IT 서비스","6140","-120","-1.92","145802656540"
"460930","현대힘스","KOSDAQ","운송장비·부품","17810","-1050","-5.57","632445050510"
"092300","현우산업","KOSDAQ","전기·전자","3135","-45","-1.42","59721549360"
"011080","형지I&C","KOSDAQ","섬유·의류","463","-1","-0.22","19891693986"
"308100","형지글로벌","KOSDAQ","유통","937","-8","-0.85","22509558496"
"064240","홈캐스트","KOSDAQ","유통","2050","15","0.74","71123214550"
"039610","화성밸브","KOSDAQ","기계·장비","7630","-50","-0.65","79431352000"
"126640","화신정공","KOSDAQ","운송장비·부품","1503","3","0.20","52689032730"
"127980","화인써키트","KOSDAQ","전기·전자","5100","-50","-0.97","60387488400"
"061250","화일약품","KOSDAQ","제약","1025","-4","-0.39","86280243175"
"097870","효성오앤비","KOSDAQ","화학","6400","140","2.24","54336000000"
"290270","휴네시온","KOSDAQ","IT 서비스","3495","-10","-0.29","33578813640"
"353190","휴럼","KOSDAQ","음식료·담배","646","-7","-1.07","25438459320"
"090710","휴림로봇","KOSDAQ","기계·장비","12140","-780","-6.04","1450210371580"
"078590","휴림에이텍","KOSDAQ","운송장비·부품","793","-53","-6.26","67354982318"
"205470","휴마시스","KOSDAQ","제약","751","-11","-1.44","97160631759"
"115160","휴맥스","KOSDAQ","전기·전자","714","-1","-0.14","31394668536"
"028080","휴맥스홀딩스","KOSDAQ","IT 서비스","1425","-73","-4.87","17922946050"
"175140","휴먼테크놀로지","KOSDAQ","전기·전자","4065","90","2.26","101398388445"
"200670","휴메딕스","KOSDAQ","제약","34600","-1200","-3.35","388555578000"
"065510","휴비츠","KOSDAQ","의료·정밀기기","7850","-230","-2.85","90164024550"
"263920","휴엠앤씨","KOSDAQ","기타제조","4140","-70","-1.66","40609367640"
"243070","휴온스","KOSDAQ","제약","25750","-500","-1.90","308476373750"
"084110","휴온스글로벌","KOSDAQ","제약","67900","-2500","-3.55","859601234800"
"145020","휴젤","KOSDAQ","제약","246000","-13500","-5.20","3026792118000"
"024060","흥구석유","KOSDAQ","유통","20550","620","3.11","308250000000"
"010240","흥국","KOSDAQ","기계·장비","5170","-70","-1.34","60520020000"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","1632","-14","-0.85","65504933664"
"037440","희림","KOSDAQ","일반서비스","4110","-75","-1.79","57221372250"
"238490","힘스","KOSDAQ","기계·장비","2965","-130","-4.20","33540779740"
